	CREBBP	CREBBP.1	CREBBP.2	PBX3	RAD21	RAD21.1	CTCF	ELF3	KLF5	ZEB1	PHF8	NMYC	NMYC.1	NMYC.2	BCL6	BCL6.1	BCL6.2	JUN	JUND	ZNF217	ESRRB	EZH1	EZH2	EED	SUZ12	MYC	MYC.1	MYC.2	TP53	PCDH7	BMI1	FUS	TAF15	NANOG	NANOG.1	NANOG.2	NANOG.3	NANOG.4	GATA2	RUNX1	TAL1	GATA2.1	GATA2.2	FOXP1
HOXD13_18407260_ChIP-ChIP_DEVELOPING-LIMBS_Mouse	0.496803125	0.501434375	0.495934375	0.499175	0.549657813	0.564003125	0.563539063	0.512310938	0.530698438	0.529396875	0.511992188	0.552590625	0.578479688	0.5422	0.505353125	0.524157813	0.508671875	0.481220313	0.489167188	0.515951563	0.553553125	0.50091875	0.52109375	0.520392188	0.523478125	0.540532813	0.510792188	0.4910875	0.538065625	0.561873438	0.566159375	0.56705	0.576135938	0.473634375	0.478992188	0.480296875	0.517789063	0.50570625	0.50595	0.514914063	0.498279688	0.53363125	0.53575625	0.558159375
IRF1_19129219_ChIP-ChIP_H3396_Human	0.539244118	0.560704412	0.540566176	0.541673529	0.545704412	0.526201471	0.557608824	0.538545588	0.536680882	0.536866176	0.556701471	0.564367647	0.601145588	0.573751471	0.529607353	0.539229412	0.590913235	0.569467647	0.551860294	0.521319118	0.557230882	0.525044118	0.529686765	0.536175	0.529430882	0.551501471	0.576910294	0.564535294	0.535763235	0.565241176	0.520677941	0.562072059	0.525729412	0.556682353	0.551585294	0.569416176	0.516445588	0.552611765	0.547217647	0.539869118	0.536105882	0.544251471	0.554254412	0.5519
SRY_22984422_ChIP-ChIP_TESTIS_Rat	0.471210526	0.471246711	0.444738487	0.498986842	0.4878125	0.467779605	0.472095395	0.45603125	0.464809211	0.469909539	0.486241776	0.476574013	0.489008224	0.475006579	0.500328947	0.482125	0.489547697	0.494935855	0.485161184	0.470319079	0.483315789	0.469514803	0.479080592	0.472297697	0.486544408	0.451264803	0.461807566	0.466171053	0.480018092	0.480769737	0.489044408	0.449363487	0.445027961	0.4725	0.475993421	0.497720395	0.470626645	0.450388158	0.471424342	0.502988487	0.517014803	0.551125	0.532351974	0.436116776
WT1_19549856_ChIP-ChIP_CCG9911_Human	0.52581392	0.528353693	0.549103693	0.582133523	0.588386364	0.613221591	0.577534091	0.556629261	0.533568182	0.540487216	0.57759517	0.569339489	0.588119318	0.581829545	0.527778409	0.550417614	0.577731534	0.558221591	0.56928125	0.56399858	0.549697443	0.575308239	0.563443182	0.570528409	0.573137784	0.583504261	0.590495739	0.602071023	0.579752841	0.58565483	0.588539773	0.627838068	0.64428125	0.587005682	0.590909091	0.572392045	0.578075284	0.57156392	0.582546875	0.608741477	0.627319602	0.63921733	0.635039773	0.60090625
IRF8_22096565_ChIP-ChIP_GC-B_Human	0.593615789	0.603321053	0.603814474	0.614071053	0.471193421	0.474232895	0.451039474	0.547035526	0.541146053	0.527901316	0.534406579	0.447346053	0.437281579	0.442511842	0.614457895	0.623105263	0.650094737	0.499788158	0.519335526	0.515165789	0.555267105	0.541622368	0.511902632	0.533371053	0.518344737	0.560376316	0.548713158	0.568052632	0.575794737	0.552969737	0.550035526	0.456789474	0.463723684	0.516268421	0.514556579	0.521772368	0.522798684	0.532393421	0.568084211	0.441560526	0.435898684	0.464863158	0.457926316	0.509355263
NR4A2_19515692_ChIP-ChIP_MN9D_Mouse	0.447698944	0.467403169	0.445603873	0.471264085	0.48006162	0.489003521	0.507070423	0.476769366	0.477765845	0.471788732	0.476045775	0.529505282	0.552297535	0.544491197	0.461102113	0.431419014	0.487117958	0.512306338	0.508549296	0.476977113	0.456021127	0.464827465	0.469471831	0.463007042	0.457209507	0.485822183	0.506941901	0.521873239	0.51102993	0.457070423	0.501410211	0.560947183	0.572457746	0.498378521	0.497021127	0.499670775	0.504257042	0.503322183	0.513797535	0.514908451	0.535103873	0.519103873	0.514160211	0.510079225
ETS2_20176728_ChIP-ChIP_TROPHOBLAST_STEM_CELLS_Mouse	0.538697704	0.552808673	0.551887755	0.576795918	0.584910714	0.585255102	0.573973214	0.56672449	0.546420918	0.554383929	0.561392857	0.548955357	0.564179847	0.548491071	0.545309949	0.550623724	0.544223214	0.578126276	0.581830357	0.593618622	0.586311224	0.544260204	0.551066327	0.551531888	0.545904337	0.586582908	0.559547194	0.57553699	0.556281888	0.576107143	0.54611352	0.54542602	0.546297194	0.578506378	0.581034439	0.594991071	0.56007398	0.565965561	0.583868622	0.576534439	0.58565051	0.542820153	0.563127551	0.595727041
ESR1_20079471_ChIP-ChIP_T-47D_Human	0.452447917	0.445677083	0.451420573	0.521817708	0.498466146	0.490291667	0.480658854	0.550867188	0.558270833	0.560611979	0.50371875	0.45560026	0.467104167	0.454140625	0.420572917	0.425352865	0.436988281	0.505822917	0.502546875	0.606183594	0.511769531	0.437759115	0.451442708	0.452971354	0.45435026	0.504260417	0.489950521	0.486341146	0.536768229	0.542518229	0.515877604	0.483003906	0.498544271	0.524924479	0.526736979	0.554363281	0.521833333	0.553165365	0.526789063	0.461464844	0.471042969	0.478838542	0.464907552	0.513127604
GATA1_26923725_Chip-Seq_HPCs_Mouse	0.484259009	0.509926802	0.501349099	0.50463964	0.483542793	0.500417793	0.500697072	0.472522523	0.472494369	0.475806306	0.499123874	0.488040541	0.477908784	0.497048423	0.474125	0.472081081	0.486813063	0.501986486	0.495837838	0.508922297	0.510398649	0.506199324	0.48965991	0.486847973	0.490150901	0.478434685	0.477046171	0.488815315	0.48272973	0.493768018	0.525742117	0.491393018	0.490262387	0.487816441	0.486543919	0.497358108	0.50342455	0.497666667	0.464380631	0.519239865	0.517900901	0.528677928	0.515096847	0.486817568
ESR1_21235772_ChIP-Seq_MCF-7_Human	0.425474385	0.446497951	0.444898566	0.557237705	0.476576844	0.472227459	0.457589139	0.524047131	0.522023566	0.53078791	0.509841189	0.443216189	0.478625	0.470404713	0.450351434	0.444951844	0.446178279	0.516828893	0.519178279	0.688743852	0.529046107	0.451205943	0.442345287	0.428765369	0.449808402	0.496218238	0.478751025	0.480211066	0.547775615	0.521318648	0.547366803	0.485141393	0.504066598	0.495695697	0.492904713	0.495748975	0.526294057	0.524282787	0.53648668	0.491167008	0.490164959	0.515726434	0.516373975	0.497697746
MYCN_19997598_ChIP-ChIP_NEUROBLASTOMA_Human	0.442854839	0.425772177	0.436778226	0.408945565	0.492850806	0.495846774	0.438516129	0.424877016	0.421433468	0.417247984	0.399308468	0.443145161	0.444475806	0.461868952	0.444969758	0.415129032	0.458864919	0.44509879	0.451709677	0.380054435	0.439385081	0.451159274	0.468534274	0.448016129	0.444058468	0.442877016	0.454741935	0.461282258	0.406820565	0.429574597	0.507407258	0.477566532	0.482106855	0.438766129	0.443659274	0.451310484	0.471268145	0.435780242	0.4324375	0.456858871	0.486131048	0.501157258	0.471193548	0.498397177
VDR_23401126_ChIP-Seq_LCL-AND-THP1_Human	0.561684055	0.566999016	0.556772638	0.488337598	0.522831693	0.525	0.492952756	0.513857283	0.512298228	0.52611122	0.488334646	0.499432087	0.517214567	0.497119094	0.533521654	0.557114173	0.555137795	0.515732283	0.518590551	0.522202756	0.507518701	0.54090748	0.548001969	0.533075787	0.554198819	0.504973425	0.508117126	0.494417323	0.545875984	0.514862205	0.528155512	0.535735236	0.533109252	0.508380906	0.509135827	0.509581693	0.504060039	0.494574803	0.496865157	0.508143701	0.515175197	0.519558071	0.527220472	0.579123031
NOTCH1_21737748_ChIP-Seq_TLL_Human	0.572047794	0.565860294	0.571589461	0.555946078	0.575301471	0.544535539	0.518769608	0.520833333	0.534740196	0.527020833	0.558197304	0.528290441	0.519164216	0.535572304	0.549531863	0.56413848	0.569594363	0.48416299	0.482854167	0.555381127	0.515375	0.530741422	0.532219363	0.528481618	0.537856618	0.571517157	0.528580882	0.560848039	0.550878676	0.552344363	0.519203431	0.502442402	0.516053922	0.53539951	0.536946078	0.533093137	0.548449755	0.553709559	0.518952206	0.486264706	0.486589461	0.518957108	0.531378676	0.526052696
TAF15_26573619_Chip-Seq_HEK293_Human	0.472196181	0.469579861	0.454189236	0.432897569	0.525630208	0.539986111	0.513217014	0.443456597	0.411779514	0.412369792	0.471595486	0.504961806	0.549475694	0.543241319	0.426098958	0.414060764	0.427095486	0.425175347	0.435777778	0.433076389	0.444786458	0.385578125	0.413107639	0.419842014	0.401083333	0.508657986	0.438255208	0.412508681	0.490828125	0.467543403	0.534486111	0.580833333	0.586461806	0.432060764	0.436510417	0.461078125	0.459333333	0.47265625	0.456114583	0.414244792	0.4246875	0.451875	0.442894097	0.536652778
SCL_19346495_ChIP-Seq_HPC-7_Human	0.531631098	0.529170732	0.536955285	0.52950813	0.517498984	0.501961382	0.501300813	0.518557927	0.529433943	0.528578252	0.482770325	0.471817073	0.460365854	0.463676829	0.515765244	0.535819106	0.536162602	0.527622967	0.528806911	0.527712398	0.49104065	0.575884146	0.580897358	0.576179878	0.575234756	0.489566057	0.523877033	0.516498984	0.534231707	0.497705285	0.547127033	0.448288618	0.465458333	0.479315041	0.478997967	0.47938313	0.484453252	0.49925813	0.503325203	0.499685976	0.514739837	0.507263211	0.510619919	0.502447154
FOXP3_17237761_ChIP-ChIP_TREG_Mouse	0.550297131	0.553741803	0.562014344	0.541022541	0.506063525	0.51264959	0.494461066	0.562655738	0.538581967	0.553270492	0.588182377	0.48907582	0.533625	0.509170082	0.588223361	0.584122951	0.629004098	0.546538934	0.542625	0.536901639	0.575897541	0.510215164	0.530891393	0.551086066	0.532098361	0.640278689	0.609581967	0.574911885	0.594602459	0.567536885	0.554786885	0.555418033	0.550409836	0.52782582	0.521237705	0.522170082	0.515557377	0.535034836	0.500719262	0.483545082	0.491565574	0.518010246	0.531534836	0.593305328
FOXM1_23109430_ChIP-Seq_U2OS_Human	0.740875874	0.730652098	0.706466783	0.663515734	0.66170542	0.654452797	0.704176573	0.71409528	0.744875874	0.740437063	0.697087413	0.72131993	0.700947552	0.710508741	0.690680944	0.67359528	0.679699301	0.679284965	0.67101049	0.711374126	0.708708916	0.705589161	0.734402098	0.721265734	0.715201923	0.679608392	0.681258741	0.67366958	0.752064685	0.675534091	0.673222028	0.554465035	0.542628497	0.701007867	0.699127622	0.617185315	0.709138986	0.714804196	0.654266608	0.678120629	0.644201923	0.666692308	0.690933566	0.622480769
PPARG_19300518_ChIP-PET_3T3-L1_Mouse	0.544959302	0.53909593	0.542444767	0.60616376	0.545180233	0.559584302	0.549314922	0.597774225	0.599138566	0.605671512	0.595229651	0.521531008	0.504450581	0.525807171	0.551956395	0.557016473	0.565866279	0.582725775	0.57674031	0.585579457	0.57430814	0.610351744	0.622590116	0.611957364	0.61591376	0.559729651	0.559025194	0.572212209	0.535126938	0.596036822	0.548030039	0.536375	0.527825581	0.540321705	0.533979651	0.560579457	0.548291667	0.550312016	0.576049419	0.556638566	0.551282946	0.551506783	0.559307171	0.532886628
EGR1_19032775_ChIP-ChIP_M12_Human	0.465895455	0.481525	0.463381818	0.461334091	0.468745455	0.487139773	0.457627273	0.478369318	0.476386364	0.478919318	0.493463636	0.454452273	0.468988636	0.470580682	0.458526136	0.463755682	0.467621591	0.493284091	0.494729545	0.468770455	0.49525	0.44995	0.458361364	0.4486125	0.454669318	0.502556818	0.478804545	0.471284091	0.464975	0.484419318	0.485113636	0.465114773	0.472295455	0.461975	0.461770455	0.472605682	0.454963636	0.458152273	0.476127273	0.454315909	0.433790909	0.470427273	0.451726136	0.485090909
GBX2_23144817_ChIP-Seq_PC3_Human	0.397867424	0.390544192	0.411180556	0.371800505	0.451564394	0.447325758	0.409224747	0.363123737	0.372527778	0.377881313	0.380603535	0.432069444	0.472978535	0.454618687	0.345525253	0.353214646	0.35854798	0.414664141	0.425511364	0.421556818	0.400861111	0.330369949	0.322228535	0.313962121	0.318743687	0.442465909	0.365449495	0.359460859	0.414141414	0.423565657	0.433872475	0.611929293	0.610987374	0.39715404	0.404194444	0.432715909	0.434518939	0.429840909	0.40232197	0.452606061	0.462035354	0.470474747	0.459335859	0.559863636
AR_21909140_ChIP-Seq_LNCAP_Human	0.573221552	0.596000862	0.568425	0.614330172	0.601949138	0.599771552	0.596318103	0.607008621	0.62544569	0.618308621	0.634277586	0.577301724	0.560246552	0.543438793	0.552331897	0.562355172	0.558682759	0.579951724	0.588552586	0.59617931	0.581478448	0.575762069	0.60369569	0.590401724	0.592451724	0.627481897	0.58207931	0.565511207	0.627125862	0.662787069	0.580537931	0.532791379	0.556432759	0.679408621	0.682769828	0.660868966	0.697208621	0.678822414	0.664962069	0.542040517	0.527862069	0.569444828	0.564935345	0.52727069
HCFC1_20581084_ChIP-Seq_MESCs_Mouse	0.665702815	0.67118957	0.67331457	0.650904801	0.668394868	0.653706954	0.704131623	0.685480132	0.682930464	0.673485927	0.683509934	0.705722682	0.64375	0.674300497	0.697364238	0.677794702	0.661113411	0.685196192	0.672817881	0.613806291	0.619067881	0.691288079	0.714425497	0.71726904	0.707417219	0.638575331	0.637627483	0.654440397	0.648520695	0.654173013	0.622602649	0.657296358	0.62068543	0.659622517	0.663953642	0.648456954	0.609860099	0.648365894	0.652000828	0.661432119	0.653357616	0.63744702	0.641586921	0.564097682
IRF4_20064451_ChIP-Seq_CD4+T_Mouse	0.466809327	0.464363962	0.465371689	0.465575607	0.486799945	0.474863687	0.479759106	0.466041943	0.462022075	0.459826987	0.467224338	0.482009106	0.495601545	0.481621137	0.445171634	0.450253587	0.452256347	0.451023455	0.455981788	0.467661148	0.479317881	0.459329746	0.454701435	0.456447572	0.454770695	0.499317881	0.461748068	0.456331402	0.479305188	0.479360375	0.501503863	0.50936479	0.51775745	0.487665011	0.489915839	0.499700331	0.486413907	0.492718267	0.464013521	0.461565673	0.460576711	0.477386038	0.470770143	0.50141032
IRF8_21731497_ChIP-ChIP_J774_Mouse	0.514897358	0.520625	0.514851626	0.531454268	0.493877033	0.497322154	0.509170732	0.519623984	0.506229675	0.506455285	0.509529472	0.487470528	0.49334248	0.482734756	0.557835366	0.540761179	0.564895325	0.494465447	0.49875813	0.509895325	0.525065041	0.530118902	0.516971545	0.513950203	0.514345528	0.530726626	0.559598577	0.546591463	0.571232724	0.528019309	0.532073171	0.507205285	0.527461382	0.51264126	0.508689024	0.526450203	0.501656504	0.517586382	0.497344512	0.469729675	0.469418699	0.498892276	0.466221545	0.53197561
ERG_21242973_ChIP-ChIP_JURKAT_Human	0.373685284	0.383195922	0.367534574	0.416069149	0.45899734	0.444894504	0.420141844	0.403832447	0.409573582	0.407965426	0.406812943	0.405366135	0.420589539	0.405273936	0.345539894	0.35489805	0.359382979	0.438344858	0.447132979	0.435324468	0.41441844	0.369700355	0.379964539	0.367951241	0.370976064	0.365556738	0.390677305	0.376049645	0.399225177	0.421156028	0.424460993	0.380014184	0.407159574	0.382934397	0.378628546	0.387769504	0.396124113	0.391059397	0.445366135	0.447005319	0.456531028	0.455426418	0.466250887	0.433717199
HIF1A_21447827_ChIP-Seq_MCF-7_Human	0.56952684	0.550402607	0.563309816	0.63972316	0.602421779	0.586684049	0.580733896	0.632625767	0.635467025	0.647514571	0.609050613	0.554618098	0.539889571	0.558615031	0.550786043	0.557560583	0.570230061	0.655315951	0.652344325	0.640959356	0.625256902	0.586659509	0.596628067	0.580049847	0.584661043	0.609991564	0.579613497	0.57646089	0.644115031	0.647868098	0.573217791	0.558768405	0.570738497	0.586087423	0.579689417	0.612363497	0.57564954	0.572098926	0.593890337	0.584250767	0.586104294	0.597832055	0.586832055	0.584802147
ZNF274_21170338_ChIP-Seq_K562_Hela	0.442619048	0.419997619	0.436613095	0.453325	0.481813095	0.511058333	0.494572619	0.452507143	0.434242857	0.444941667	0.476594048	0.474967857	0.4955	0.476713095	0.446791667	0.461035714	0.455509524	0.445371429	0.453541667	0.478854762	0.459902381	0.448239286	0.449022619	0.451492857	0.444491667	0.466907143	0.459209524	0.465019048	0.483332143	0.459517857	0.47607619	0.522040476	0.506897619	0.488002381	0.492905952	0.483814286	0.498642857	0.4753	0.453519048	0.503839286	0.503403571	0.495030952	0.498657143	0.485819048
CDX2_19796622_ChIP-Seq_MESCs_Mouse	0.482766608	0.465048951	0.46270979	0.478750874	0.508698427	0.519094406	0.502592657	0.469203671	0.463158217	0.467187063	0.457832168	0.44902535	0.469479895	0.481456294	0.449634615	0.469991259	0.481118881	0.455262238	0.474372378	0.488465909	0.494163462	0.423751748	0.418682692	0.426411713	0.411979895	0.524191434	0.49322028	0.483437937	0.456245629	0.502542832	0.499335664	0.556518357	0.557064685	0.516064685	0.512922203	0.544611014	0.527277098	0.52054458	0.503358392	0.436512238	0.448354895	0.484825175	0.484061189	0.524424825
NANOG_18700969_ChIP-ChIP_MESCs_Mouse	0.45017378	0.464555894	0.478413618	0.524301829	0.565513211	0.568381098	0.542238821	0.539993902	0.539903455	0.534595528	0.531153455	0.535255081	0.532606707	0.549677846	0.472621951	0.459800813	0.496125	0.541672764	0.53850813	0.513444106	0.54241565	0.504941057	0.506333333	0.507186992	0.521763211	0.556585366	0.510464431	0.484281504	0.49770935	0.568720528	0.570159553	0.551448171	0.580976626	0.485078252	0.477740854	0.515168699	0.517785569	0.513859756	0.505618902	0.567309959	0.590792683	0.593886179	0.611889228	0.596038618
IRF1_21803131_ChIP-Seq_MONOCYTES_Human	0.482727444	0.51418515	0.516657895	0.571836466	0.457889098	0.459338346	0.447579887	0.527710526	0.532485902	0.515121241	0.493773496	0.457512218	0.457962406	0.456290414	0.489906015	0.498322368	0.554031955	0.506864662	0.52356485	0.499557331	0.51937782	0.478887218	0.474407895	0.481996241	0.48168891	0.515789474	0.530593985	0.490766917	0.547928571	0.49187782	0.517994361	0.474159774	0.501452068	0.476670113	0.474391917	0.496721805	0.482218985	0.505028195	0.484408835	0.472241541	0.468359962	0.494921992	0.501353383	0.50968985
FOXO1_23066095_ChIP-Seq_LIVER_Mouse	0.516318571	0.500602143	0.513306429	0.560082143	0.502861429	0.509402143	0.523147143	0.525162143	0.523712143	0.530207143	0.546796429	0.503497143	0.519966429	0.516188571	0.52912	0.523302143	0.549203571	0.5335	0.532789286	0.53859	0.560837143	0.519002143	0.515436429	0.517097857	0.50849	0.528567143	0.545755	0.540561429	0.534007857	0.526927143	0.557828571	0.513951429	0.534382143	0.536370714	0.533725714	0.555810714	0.545175	0.524396429	0.543206429	0.537289286	0.534303571	0.532657143	0.536815	0.509571429
ZIC3_20872845_ChIP-ChIP_MESCs_Mouse	0.512708861	0.488765032	0.512291139	0.542672468	0.571939873	0.574345728	0.565384494	0.543274525	0.540456487	0.540238133	0.531234177	0.541901108	0.547034019	0.538466772	0.509056171	0.497351266	0.51836788	0.544083861	0.542650316	0.523683544	0.522481013	0.515633703	0.513038766	0.525401899	0.512871835	0.557598101	0.515171677	0.498325158	0.536999209	0.559568038	0.574200158	0.531139241	0.537420095	0.527219146	0.526910601	0.543288766	0.541151108	0.542369462	0.540428006	0.534964399	0.539230222	0.532682753	0.55288212	0.540419304
MYCN_21190229_ChIP-Seq_SHEP-21N_Human	0.57996	0.595571667	0.578513333	0.533953333	0.582635	0.566900833	0.582775833	0.530555833	0.54394	0.528159167	0.583075	0.600811667	0.556395	0.539544167	0.5695875	0.589770833	0.571351667	0.50562	0.491305833	0.551301667	0.522709167	0.55289	0.570915	0.5671725	0.566845	0.5781	0.516985833	0.539891667	0.568179167	0.556600833	0.548776667	0.526896667	0.533834167	0.5588975	0.564479167	0.514635833	0.586774167	0.572390833	0.517104167	0.525525	0.50966	0.511105833	0.535418333	0.493215833
CEBPB_23403033_ChIP-Seq_LIVER_Mouse	0.588734663	0.596660276	0.590812883	0.603566718	0.564423313	0.553796012	0.58540184	0.599891871	0.600400307	0.596228528	0.586726994	0.561080521	0.549828988	0.547844325	0.605331288	0.60794862	0.603559816	0.590391871	0.567654141	0.556266871	0.582247699	0.617690951	0.626181748	0.621693252	0.628102761	0.563431748	0.579756902	0.588558282	0.571582822	0.567457055	0.529707055	0.537634202	0.51720092	0.589105061	0.591019172	0.583836656	0.577467025	0.578829755	0.589180982	0.57033819	0.562927914	0.546622699	0.556098926	0.535594325
RARG_19884340_ChIP-ChIP_MEFs_Mouse	0.47474881	0.473825	0.479207738	0.576189286	0.493347619	0.50771369	0.496007143	0.579573214	0.578123214	0.585769643	0.539285119	0.494195238	0.501434524	0.502293452	0.486825595	0.4995	0.480219643	0.597582738	0.596455952	0.558077381	0.53720119	0.502730952	0.498351786	0.492952381	0.503478571	0.512657143	0.523382738	0.525466071	0.554119048	0.524652381	0.575446429	0.491222024	0.47775	0.487209524	0.480547024	0.483268452	0.503455357	0.491505952	0.530241667	0.533966667	0.54478631	0.562481548	0.560406548	0.559723214
FLI1_27457419_Chip-Seq_LIVER_Mouse	0.413221154	0.430793269	0.43153125	0.394050481	0.431264423	0.465543269	0.462576923	0.412670673	0.423350962	0.408050481	0.473115385	0.480069712	0.5359375	0.460846154	0.454394231	0.424377404	0.438014423	0.36428125	0.382129808	0.423882212	0.423932692	0.403314904	0.40375	0.419338942	0.40940625	0.530454327	0.448206731	0.420057692	0.379144231	0.434298077	0.456165865	0.52259375	0.518257212	0.454860577	0.453319712	0.454853365	0.466555288	0.485754808	0.420137019	0.424557692	0.408307692	0.437269231	0.428944712	0.417706731
